STATE_FIPS,STATE_CODE,STATE,COUNTY_FIPS,COUNTY
42,PA,Pennsylvania,71,Lancaster 
42,PA,Pennsylvania,73,Lawrence 
42,PA,Pennsylvania,75,Lebanon 
42,PA,Pennsylvania,77,Lehigh 
42,PA,Pennsylvania,79,Luzerne 
42,PA,Pennsylvania,81,Lycoming 
42,PA,Pennsylvania,83,McKean 
42,PA,Pennsylvania,85,Mercer 
42,PA,Pennsylvania,87,Mifflin 
42,PA,Pennsylvania,89,Monroe 
42,PA,Pennsylvania,91,Montgomery 
42,PA,Pennsylvania,93,Montour 
42,PA,Pennsylvania,95,Northampton 
42,PA,Pennsylvania,97,Northumberland 
42,PA,Pennsylvania,99,Perry 
42,PA,Pennsylvania,101,Philadelphia 
42,PA,Pennsylvania,103,Pike 
42,PA,Pennsylvania,105,Potter 
42,PA,Pennsylvania,107,Schuylkill 
42,PA,Pennsylvania,109,Snyder 
42,PA,Pennsylvania,111,Somerset 
42,PA,Pennsylvania,113,Sullivan 
42,PA,Pennsylvania,115,Susquehanna 
42,PA,Pennsylvania,117,Tioga 
42,PA,Pennsylvania,119,Union 
42,PA,Pennsylvania,121,Venango 
42,PA,Pennsylvania,123,Warren 
42,PA,Pennsylvania,125,Washington 
42,PA,Pennsylvania,127,Wayne 
42,PA,Pennsylvania,129,Westmoreland 
42,PA,Pennsylvania,131,Wyoming 
42,PA,Pennsylvania,133,York 
44,RI,Rhode Island,1,Bristol 
44,RI,Rhode Island,3,Kent 
44,RI,Rhode Island,5,Newport 
44,RI,Rhode Island,7,Providence 
44,RI,Rhode Island,9,Washington 
45,SC,South Carolina,1,Abbeville 
45,SC,South Carolina,3,Aiken 
45,SC,South Carolina,5,Allendale 
45,SC,South Carolina,7,Anderson 
45,SC,South Carolina,9,Bamberg 
45,SC,South Carolina,11,Barnwell 
45,SC,South Carolina,13,Beaufort 
45,SC,South Carolina,15,Berkeley 
45,SC,South Carolina,17,Calhoun 
45,SC,South Carolina,19,Charleston 
45,SC,South Carolina,21,Cherokee 
45,SC,South Carolina,23,Chester 
45,SC,South Carolina,25,Chesterfield 
45,SC,South Carolina,27,Clarendon 
45,SC,South Carolina,29,Colleton 
45,SC,South Carolina,31,Darlington 
45,SC,South Carolina,33,Dillon 
45,SC,South Carolina,35,Dorchester 
45,SC,South Carolina,37,Edgefield 
45,SC,South Carolina,39,Fairfield 
45,SC,South Carolina,41,Florence 
45,SC,South Carolina,43,Georgetown 
45,SC,South Carolina,45,Greenville 
45,SC,South Carolina,47,Greenwood 
45,SC,South Carolina,49,Hampton 
45,SC,South Carolina,51,Horry 
45,SC,South Carolina,53,Jasper 
45,SC,South Carolina,55,Kershaw 
45,SC,South Carolina,57,Lancaster 
45,SC,South Carolina,59,Laurens 
45,SC,South Carolina,61,Lee 
45,SC,South Carolina,63,Lexington 
45,SC,South Carolina,65,McCormick 
45,SC,South Carolina,67,Marion 
45,SC,South Carolina,69,Marlboro 
45,SC,South Carolina,71,Newberry 
45,SC,South Carolina,73,Oconee 
45,SC,South Carolina,75,Orangeburg 
45,SC,South Carolina,77,Pickens 
45,SC,South Carolina,79,Richland 
45,SC,South Carolina,81,Saluda 
45,SC,South Carolina,83,Spartanburg 
45,SC,South Carolina,85,Sumter 
45,SC,South Carolina,87,Union 
45,SC,South Carolina,89,Williamsburg 
45,SC,South Carolina,91,York 
46,SD,South Dakota,3,Aurora 
46,SD,South Dakota,5,Beadle 
46,SD,South Dakota,7,Bennett 
46,SD,South Dakota,9,Bon Homme 
46,SD,South Dakota,11,Brookings 
46,SD,South Dakota,13,Brown 
46,SD,South Dakota,15,Brule 
46,SD,South Dakota,17,Buffalo 
46,SD,South Dakota,19,Butte 
46,SD,South Dakota,21,Campbell 
46,SD,South Dakota,23,Charles Mix 
46,SD,South Dakota,25,Clark 
46,SD,South Dakota,27,Clay 
46,SD,South Dakota,29,Codington 
46,SD,South Dakota,31,Corson 
46,SD,South Dakota,33,Custer 
46,SD,South Dakota,35,Davison 
46,SD,South Dakota,37,Day 
46,SD,South Dakota,39,Deuel 
46,SD,South Dakota,41,Dewey 
46,SD,South Dakota,43,Douglas 
46,SD,South Dakota,45,Edmunds 
46,SD,South Dakota,47,Fall River 
46,SD,South Dakota,49,Faulk 
46,SD,South Dakota,51,Grant 
46,SD,South Dakota,53,Gregory 
46,SD,South Dakota,55,Haakon 
46,SD,South Dakota,57,Hamlin 
46,SD,South Dakota,59,Hand 
46,SD,South Dakota,61,Hanson 
46,SD,South Dakota,63,Harding 
46,SD,South Dakota,65,Hughes 
46,SD,South Dakota,67,Hutchinson 
46,SD,South Dakota,69,Hyde 
46,SD,South Dakota,71,Jackson 
46,SD,South Dakota,73,Jerauld 
46,SD,South Dakota,75,Jones 
46,SD,South Dakota,77,Kingsbury 
46,SD,South Dakota,79,Lake 
46,SD,South Dakota,81,Lawrence 
46,SD,South Dakota,83,Lincoln 
46,SD,South Dakota,85,Lyman 
46,SD,South Dakota,87,McCook 
46,SD,South Dakota,89,McPherson 
46,SD,South Dakota,91,Marshall 
46,SD,South Dakota,93,Meade 
46,SD,South Dakota,95,Mellette 
46,SD,South Dakota,97,Miner 
46,SD,South Dakota,99,Minnehaha 
46,SD,South Dakota,101,Moody 
46,SD,South Dakota,103,Pennington 
46,SD,South Dakota,105,Perkins 
46,SD,South Dakota,107,Potter 
46,SD,South Dakota,109,Roberts 
46,SD,South Dakota,111,Sanborn 
46,SD,South Dakota,113,Shannon 
46,SD,South Dakota,115,Spink 
46,SD,South Dakota,117,Stanley 
46,SD,South Dakota,119,Sully 
46,SD,South Dakota,121,Todd 
46,SD,South Dakota,123,Tripp 
46,SD,South Dakota,125,Turner 
46,SD,South Dakota,127,Union 
46,SD,South Dakota,129,Walworth 
46,SD,South Dakota,135,Yankton 
46,SD,South Dakota,137,Ziebach 
47,TN,Tennessee,1,Anderson 
47,TN,Tennessee,3,Bedford 
47,TN,Tennessee,5,Benton 
47,TN,Tennessee,7,Bledsoe 
47,TN,Tennessee,9,Blount 
47,TN,Tennessee,11,Bradley 
47,TN,Tennessee,13,Campbell 
47,TN,Tennessee,15,Cannon 
47,TN,Tennessee,17,Carroll 
47,TN,Tennessee,19,Carter 
47,TN,Tennessee,21,Cheatham 
47,TN,Tennessee,23,Chester 
47,TN,Tennessee,25,Claiborne 
47,TN,Tennessee,27,Clay 
47,TN,Tennessee,29,Cocke 
47,TN,Tennessee,31,Coffee 
47,TN,Tennessee,33,Crockett 
47,TN,Tennessee,35,Cumberland 
47,TN,Tennessee,37,Davidson 
47,TN,Tennessee,39,Decatur 
47,TN,Tennessee,41,DeKalb 
47,TN,Tennessee,43,Dickson 
47,TN,Tennessee,45,Dyer 
47,TN,Tennessee,47,Fayette 
47,TN,Tennessee,49,Fentress 
47,TN,Tennessee,51,Franklin 
47,TN,Tennessee,53,Gibson 
47,TN,Tennessee,55,Giles 
47,TN,Tennessee,57,Grainger 
47,TN,Tennessee,59,Greene 
47,TN,Tennessee,61,Grundy 
47,TN,Tennessee,63,Hamblen 
47,TN,Tennessee,65,Hamilton 
47,TN,Tennessee,67,Hancock 
47,TN,Tennessee,69,Hardeman 
47,TN,Tennessee,71,Hardin 
47,TN,Tennessee,73,Hawkins 
47,TN,Tennessee,75,Haywood 
47,TN,Tennessee,77,Henderson 
47,TN,Tennessee,79,Henry 
47,TN,Tennessee,81,Hickman 
47,TN,Tennessee,83,Houston 
47,TN,Tennessee,85,Humphreys 
47,TN,Tennessee,87,Jackson 
47,TN,Tennessee,89,Jefferson 
47,TN,Tennessee,91,Johnson 
47,TN,Tennessee,93,Knox 
47,TN,Tennessee,95,Lake 
47,TN,Tennessee,97,Lauderdale 
47,TN,Tennessee,99,Lawrence 
47,TN,Tennessee,101,Lewis 
47,TN,Tennessee,103,Lincoln 
47,TN,Tennessee,105,Loudon 
47,TN,Tennessee,107,McMinn 
47,TN,Tennessee,109,McNairy 
47,TN,Tennessee,111,Macon 
47,TN,Tennessee,113,Madison 
47,TN,Tennessee,115,Marion 
47,TN,Tennessee,117,Marshall 
47,TN,Tennessee,119,Maury 
47,TN,Tennessee,121,Meigs 
47,TN,Tennessee,123,Monroe 
47,TN,Tennessee,125,Montgomery 
47,TN,Tennessee,127,Moore 
47,TN,Tennessee,129,Morgan 
47,TN,Tennessee,131,Obion 
47,TN,Tennessee,133,Overton 
47,TN,Tennessee,135,Perry 
47,TN,Tennessee,137,Pickett 
47,TN,Tennessee,139,Polk 
47,TN,Tennessee,141,Putnam 
47,TN,Tennessee,143,Rhea 
47,TN,Tennessee,145,Roane 
47,TN,Tennessee,147,Robertson 
47,TN,Tennessee,149,Rutherford 
47,TN,Tennessee,151,Scott 
47,TN,Tennessee,153,Sequatchie 
47,TN,Tennessee,155,Sevier 
47,TN,Tennessee,157,Shelby 
47,TN,Tennessee,159,Smith 
47,TN,Tennessee,161,Stewart 
47,TN,Tennessee,163,Sullivan 
47,TN,Tennessee,165,Sumner 
47,TN,Tennessee,167,Tipton 
47,TN,Tennessee,169,Trousdale 
47,TN,Tennessee,171,Unicoi 
47,TN,Tennessee,173,Union 
47,TN,Tennessee,175,Van Buren 
47,TN,Tennessee,177,Warren 
47,TN,Tennessee,179,Washington 
47,TN,Tennessee,181,Wayne 
47,TN,Tennessee,183,Weakley 
47,TN,Tennessee,185,White 
47,TN,Tennessee,187,Williamson 
47,TN,Tennessee,189,Wilson 
48,TX,Texas,1,Anderson 
48,TX,Texas,3,Andrews 
48,TX,Texas,5,Angelina 
48,TX,Texas,7,Aransas 
48,TX,Texas,9,Archer 
48,TX,Texas,11,Armstrong 
48,TX,Texas,13,Atascosa 
48,TX,Texas,15,Austin 
48,TX,Texas,17,Bailey 
48,TX,Texas,19,Bandera 
48,TX,Texas,21,Bastrop 
48,TX,Texas,23,Baylor 
48,TX,Texas,25,Bee 
48,TX,Texas,27,Bell 
48,TX,Texas,29,Bexar 
48,TX,Texas,31,Blanco 
48,TX,Texas,33,Borden 
48,TX,Texas,35,Bosque 
48,TX,Texas,37,Bowie 
48,TX,Texas,39,Brazoria 
48,TX,Texas,41,Brazos 
48,TX,Texas,43,Brewster 
48,TX,Texas,45,Briscoe 
48,TX,Texas,47,Brooks 
48,TX,Texas,49,Brown 
48,TX,Texas,51,Burleson 
48,TX,Texas,53,Burnet 
48,TX,Texas,55,Caldwell 
48,TX,Texas,57,Calhoun 
48,TX,Texas,59,Callahan 
48,TX,Texas,61,Cameron 
48,TX,Texas,63,Camp 
48,TX,Texas,65,Carson 
48,TX,Texas,67,Cass 
48,TX,Texas,69,Castro 
48,TX,Texas,71,Chambers 
48,TX,Texas,73,Cherokee 
48,TX,Texas,75,Childress 
48,TX,Texas,77,Clay 
48,TX,Texas,79,Cochran 
48,TX,Texas,81,Coke 
48,TX,Texas,83,Coleman 
48,TX,Texas,85,Collin 
48,TX,Texas,87,Collingsworth 
48,TX,Texas,89,Colorado 
48,TX,Texas,91,Comal 
48,TX,Texas,93,Comanche 
48,TX,Texas,95,Concho 
48,TX,Texas,97,Cooke 
48,TX,Texas,99,Coryell 
48,TX,Texas,101,Cottle 
48,TX,Texas,103,Crane 
48,TX,Texas,105,Crockett 
48,TX,Texas,107,Crosby 
48,TX,Texas,109,Culberson 
48,TX,Texas,111,Dallam 
48,TX,Texas,113,Dallas 
48,TX,Texas,115,Dawson 
48,TX,Texas,117,Deaf Smith 
48,TX,Texas,119,Delta 
48,TX,Texas,121,Denton 
48,TX,Texas,123,DeWitt 
48,TX,Texas,125,Dickens 
48,TX,Texas,127,Dimmit 
48,TX,Texas,129,Donley 
48,TX,Texas,131,Duval 
48,TX,Texas,133,Eastland 
48,TX,Texas,135,Ector 
48,TX,Texas,137,Edwards 
48,TX,Texas,139,Ellis 
48,TX,Texas,141,El Paso 
48,TX,Texas,143,Erath 
48,TX,Texas,145,Falls 
48,TX,Texas,147,Fannin 
48,TX,Texas,149,Fayette 
48,TX,Texas,151,Fisher 
48,TX,Texas,153,Floyd 
48,TX,Texas,155,Foard 
48,TX,Texas,157,Fort Bend 
48,TX,Texas,159,Franklin 
48,TX,Texas,161,Freestone 
48,TX,Texas,163,Frio 
48,TX,Texas,165,Gaines 
48,TX,Texas,167,Galveston 
48,TX,Texas,169,Garza 
48,TX,Texas,171,Gillespie 
48,TX,Texas,173,Glasscock 
48,TX,Texas,175,Goliad 
48,TX,Texas,177,Gonzales 
48,TX,Texas,179,Gray 
48,TX,Texas,181,Grayson 
48,TX,Texas,183,Gregg 
48,TX,Texas,185,Grimes 
48,TX,Texas,187,Guadalupe 
48,TX,Texas,189,Hale 
48,TX,Texas,191,Hall 
48,TX,Texas,193,Hamilton 
48,TX,Texas,195,Hansford 
48,TX,Texas,197,Hardeman 
48,TX,Texas,199,Hardin 
48,TX,Texas,201,Harris 
48,TX,Texas,203,Harrison 
48,TX,Texas,205,Hartley 
48,TX,Texas,207,Haskell 
48,TX,Texas,209,Hays 
48,TX,Texas,211,Hemphill 
48,TX,Texas,213,Henderson 
48,TX,Texas,215,Hidalgo 
48,TX,Texas,217,Hill 
48,TX,Texas,219,Hockley 
48,TX,Texas,221,Hood 
48,TX,Texas,223,Hopkins 
48,TX,Texas,225,Houston 
48,TX,Texas,227,Howard 
48,TX,Texas,229,Hudspeth 
48,TX,Texas,231,Hunt 
48,TX,Texas,233,Hutchinson 
48,TX,Texas,235,Irion 
48,TX,Texas,237,Jack 
48,TX,Texas,239,Jackson 
48,TX,Texas,241,Jasper 
48,TX,Texas,243,Jeff Davis 
48,TX,Texas,245,Jefferson 
48,TX,Texas,247,Jim Hogg 
48,TX,Texas,249,Jim Wells 
48,TX,Texas,251,Johnson 
48,TX,Texas,253,Jones 
48,TX,Texas,255,Karnes 
48,TX,Texas,257,Kaufman 
48,TX,Texas,259,Kendall 
48,TX,Texas,261,Kenedy 
48,TX,Texas,263,Kent 
48,TX,Texas,265,Kerr 
48,TX,Texas,267,Kimble 
48,TX,Texas,269,King 
48,TX,Texas,271,Kinney 
48,TX,Texas,273,Kleberg 
48,TX,Texas,275,Knox 
48,TX,Texas,277,Lamar 
48,TX,Texas,279,Lamb 
48,TX,Texas,281,Lampasas 
48,TX,Texas,283,La Salle 
48,TX,Texas,285,Lavaca 
48,TX,Texas,287,Lee 
48,TX,Texas,289,Leon 
48,TX,Texas,291,Liberty 
48,TX,Texas,293,Limestone 
48,TX,Texas,295,Lipscomb 
48,TX,Texas,297,Live Oak 
48,TX,Texas,299,Llano 
48,TX,Texas,301,Loving 
48,TX,Texas,303,Lubbock 
48,TX,Texas,305,Lynn 
48,TX,Texas,307,McCulloch 
48,TX,Texas,309,McLennan 
48,TX,Texas,311,McMullen 
48,TX,Texas,313,Madison 
48,TX,Texas,315,Marion 
48,TX,Texas,317,Martin 
48,TX,Texas,319,Mason 
48,TX,Texas,321,Matagorda 
48,TX,Texas,323,Maverick 
48,TX,Texas,325,Medina 
48,TX,Texas,327,Menard 
48,TX,Texas,329,Midland 
48,TX,Texas,331,Milam 
48,TX,Texas,333,Mills 
48,TX,Texas,335,Mitchell 
48,TX,Texas,337,Montague 
48,TX,Texas,339,Montgomery 
48,TX,Texas,341,Moore 
48,TX,Texas,343,Morris 
48,TX,Texas,345,Motley 
48,TX,Texas,347,Nacogdoches 
48,TX,Texas,349,Navarro 
48,TX,Texas,351,Newton 
48,TX,Texas,353,Nolan 
48,TX,Texas,355,Nueces 
48,TX,Texas,357,Ochiltree 
48,TX,Texas,359,Oldham 
48,TX,Texas,361,Orange 
48,TX,Texas,363,Palo Pinto 
48,TX,Texas,365,Panola 
48,TX,Texas,367,Parker 
48,TX,Texas,369,Parmer 
48,TX,Texas,371,Pecos 
48,TX,Texas,373,Polk 
48,TX,Texas,375,Potter 
48,TX,Texas,377,Presidio 
48,TX,Texas,379,Rains 
48,TX,Texas,381,Randall 
48,TX,Texas,383,Reagan 
48,TX,Texas,385,Real 
48,TX,Texas,387,Red River 
48,TX,Texas,389,Reeves 
48,TX,Texas,391,Refugio 
48,TX,Texas,393,Roberts 
48,TX,Texas,395,Robertson 
48,TX,Texas,397,Rockwall 
48,TX,Texas,399,Runnels 
48,TX,Texas,401,Rusk 
48,TX,Texas,403,Sabine 
48,TX,Texas,405,San Augustine 
48,TX,Texas,407,San Jacinto 
48,TX,Texas,409,San Patricio 
48,TX,Texas,411,San Saba 
48,TX,Texas,413,Schleicher 
48,TX,Texas,415,Scurry 
48,TX,Texas,417,Shackelford 
48,TX,Texas,419,Shelby 
48,TX,Texas,421,Sherman 
48,TX,Texas,423,Smith 
48,TX,Texas,425,Somervell 
48,TX,Texas,427,Starr 
48,TX,Texas,429,Stephens 
48,TX,Texas,431,Sterling 
48,TX,Texas,433,Stonewall 
48,TX,Texas,435,Sutton 
48,TX,Texas,437,Swisher 
48,TX,Texas,439,Tarrant 
48,TX,Texas,441,Taylor 
48,TX,Texas,443,Terrell 
48,TX,Texas,445,Terry 
48,TX,Texas,447,Throckmorton 
48,TX,Texas,449,Titus 
48,TX,Texas,451,Tom Green 
48,TX,Texas,453,Travis 
48,TX,Texas,455,Trinity 
48,TX,Texas,457,Tyler 
48,TX,Texas,459,Upshur 
48,TX,Texas,461,Upton 
48,TX,Texas,463,Uvalde 
48,TX,Texas,465,Val Verde 
48,TX,Texas,467,Van Zandt 
48,TX,Texas,469,Victoria 
48,TX,Texas,471,Walker 
48,TX,Texas,473,Waller 
48,TX,Texas,475,Ward 
48,TX,Texas,477,Washington 
48,TX,Texas,479,Webb 
48,TX,Texas,481,Wharton 
48,TX,Texas,483,Wheeler 
48,TX,Texas,485,Wichita 
48,TX,Texas,487,Wilbarger 
48,TX,Texas,489,Willacy 
48,TX,Texas,491,Williamson 
48,TX,Texas,493,Wilson 
48,TX,Texas,495,Winkler 
48,TX,Texas,497,Wise 
48,TX,Texas,499,Wood 
48,TX,Texas,501,Yoakum 
48,TX,Texas,503,Young 
48,TX,Texas,505,Zapata 
48,TX,Texas,507,Zavala 
49,UT,Utah,1,Beaver 
49,UT,Utah,3,Box Elder 
49,UT,Utah,5,Cache 
49,UT,Utah,7,Carbon 
49,UT,Utah,9,Daggett 
49,UT,Utah,11,Davis 
49,UT,Utah,13,Duchesne 
49,UT,Utah,15,Emery 
49,UT,Utah,17,Garfield 
49,UT,Utah,19,Grand 
49,UT,Utah,21,Iron 
49,UT,Utah,23,Juab 
49,UT,Utah,25,Kane 
49,UT,Utah,27,Millard 
49,UT,Utah,29,Morgan 
49,UT,Utah,31,Piute 
49,UT,Utah,33,Rich 
49,UT,Utah,35,Salt Lake 
49,UT,Utah,37,San Juan 
49,UT,Utah,39,Sanpete 
49,UT,Utah,41,Sevier 
49,UT,Utah,43,Summit 
49,UT,Utah,45,Tooele 
49,UT,Utah,47,Uintah 
49,UT,Utah,49,Utah 
49,UT,Utah,51,Wasatch 
49,UT,Utah,53,Washington 
49,UT,Utah,55,Wayne 
49,UT,Utah,57,Weber 
50,VT,Vermont,1,Addison 
50,VT,Vermont,3,Bennington 
50,VT,Vermont,5,Caledonia 
50,VT,Vermont,7,Chittenden 
50,VT,Vermont,9,Essex 
50,VT,Vermont,11,Franklin 
50,VT,Vermont,13,Grand Isle 
50,VT,Vermont,15,Lamoille 
50,VT,Vermont,17,Orange 
50,VT,Vermont,19,Orleans 
50,VT,Vermont,21,Rutland 
50,VT,Vermont,23,Washington 
50,VT,Vermont,25,Windham 
50,VT,Vermont,27,Windsor 
51,VA,Utah,1,Accomack 
51,VA,Utah,3,Albemarle 
51,VA,Utah,5,Alleghany 
51,VA,Utah,7,Amelia 
51,VA,Utah,9,Amherst 
51,VA,Utah,11,Appomattox 
51,VA,Utah,13,Arlington 
51,VA,Utah,15,Augusta 
51,VA,Utah,17,Bath 
51,VA,Utah,19,Bedford 
51,VA,Utah,21,Bland 
51,VA,Utah,23,Botetourt 
51,VA,Utah,25,Brunswick 
51,VA,Utah,27,Buchanan 
51,VA,Utah,29,Buckingham 
51,VA,Utah,31,Campbell 
51,VA,Utah,33,Caroline 
51,VA,Utah,35,Carroll 
51,VA,Utah,36,Charles City 
51,VA,Utah,37,Charlotte 
51,VA,Utah,41,Chesterfield 
51,VA,Utah,43,Clarke 
51,VA,Utah,45,Craig 
51,VA,Utah,47,Culpeper 
51,VA,Utah,49,Cumberland 
51,VA,Utah,51,Dickenson 
51,VA,Utah,53,Dinwiddie 
51,VA,Utah,57,Essex 
51,VA,Utah,59,Fairfax 
51,VA,Utah,61,Fauquier 
51,VA,Utah,63,Floyd 
51,VA,Utah,65,Fluvanna 
51,VA,Utah,67,Franklin 
51,VA,Utah,69,Frederick 
51,VA,Utah,71,Giles 
51,VA,Utah,73,Gloucester 
51,VA,Utah,75,Goochland 
51,VA,Utah,77,Grayson 
51,VA,Utah,79,Greene 
51,VA,Utah,81,Greensville 
51,VA,Utah,83,Halifax 
51,VA,Utah,85,Hanover 
51,VA,Utah,87,Henrico 
51,VA,Utah,89,Henry 
51,VA,Utah,91,Highland 
51,VA,Utah,93,Isle of Wight 
51,VA,Utah,95,James City 
51,VA,Utah,97,King and Queen 
51,VA,Utah,99,King George 
51,VA,Utah,101,King William 
51,VA,Utah,103,Lancaster 
51,VA,Utah,105,Lee 
51,VA,Utah,107,Loudoun 
51,VA,Utah,109,Louisa 
51,VA,Utah,111,Lunenburg 
51,VA,Utah,113,Madison 
51,VA,Utah,115,Mathews 
51,VA,Utah,117,Mecklenburg 
51,VA,Utah,119,Middlesex 
51,VA,Utah,121,Montgomery 
51,VA,Utah,125,Nelson 
51,VA,Utah,127,New Kent 
51,VA,Utah,131,Northampton 
51,VA,Utah,133,Northumberland 
51,VA,Utah,135,Nottoway 
51,VA,Utah,137,Orange 
51,VA,Utah,139,Page 
51,VA,Utah,141,Patrick 
51,VA,Utah,143,Pittsylvania 
51,VA,Utah,145,Powhatan 
51,VA,Utah,147,Prince Edward 
51,VA,Utah,149,Prince George 
51,VA,Utah,153,Prince William 
51,VA,Utah,155,Pulaski 
51,VA,Utah,157,Rappahannock 
51,VA,Utah,159,Richmond 
51,VA,Utah,161,Roanoke 
51,VA,Utah,163,Rockbridge 
51,VA,Utah,165,Rockingham 
51,VA,Utah,167,Russell 
51,VA,Utah,169,Scott 
51,VA,Utah,171,Shenandoah 
51,VA,Utah,173,Smyth 
51,VA,Utah,175,Southampton 
51,VA,Utah,177,Spotsylvania 
51,VA,Utah,179,Stafford 
51,VA,Utah,181,Surry 
51,VA,Utah,183,Sussex 
51,VA,Utah,185,Tazewell 
51,VA,Utah,187,Warren 
51,VA,Utah,191,Washington 
51,VA,Utah,193,Westmoreland 
51,VA,Utah,195,Wise 
51,VA,Utah,197,Wythe 
51,VA,Utah,199,York 
51,VA,Utah,510,#VALUE!
51,VA,Utah,515,#VALUE!
51,VA,Utah,520,#VALUE!
51,VA,Utah,530,#VALUE!
51,VA,Utah,540,#VALUE!
51,VA,Utah,550,#VALUE!
51,VA,Utah,570,#VALUE!
51,VA,Utah,580,#VALUE!
51,VA,Utah,590,#VALUE!
51,VA,Utah,595,#VALUE!
51,VA,Utah,600,#VALUE!
51,VA,Utah,610,#VALUE!
51,VA,Utah,620,#VALUE!
51,VA,Utah,630,#VALUE!
51,VA,Utah,640,#VALUE!
51,VA,Utah,650,#VALUE!
51,VA,Utah,660,#VALUE!
51,VA,Utah,670,#VALUE!
51,VA,Utah,678,#VALUE!
51,VA,Utah,680,#VALUE!
51,VA,Utah,683,#VALUE!
51,VA,Utah,685,#VALUE!
51,VA,Utah,690,#VALUE!
51,VA,Utah,700,#VALUE!
51,VA,Utah,710,#VALUE!
51,VA,Utah,720,#VALUE!
51,VA,Utah,730,#VALUE!
51,VA,Utah,735,#VALUE!
51,VA,Utah,740,#VALUE!
51,VA,Utah,750,#VALUE!
51,VA,Utah,760,#VALUE!
51,VA,Utah,770,#VALUE!
51,VA,Utah,775,#VALUE!
51,VA,Utah,790,#VALUE!
51,VA,Utah,800,#VALUE!
51,VA,Utah,810,#VALUE!
51,VA,Utah,820,#VALUE!
51,VA,Utah,830,#VALUE!
51,VA,Utah,840,#VALUE!
53,WA,Washington,1,Adams 
53,WA,Washington,3,Asotin 
53,WA,Washington,5,Benton 
53,WA,Washington,7,Chelan 
53,WA,Washington,9,Clallam 
53,WA,Washington,11,Clark 
53,WA,Washington,13,Columbia 
53,WA,Washington,15,Cowlitz 
53,WA,Washington,17,Douglas 
53,WA,Washington,19,Ferry 
53,WA,Washington,21,Franklin 
53,WA,Washington,23,Garfield 
53,WA,Washington,25,Grant 
53,WA,Washington,27,Grays Harbor 
53,WA,Washington,29,Island 
53,WA,Washington,31,Jefferson 
53,WA,Washington,33,King 
53,WA,Washington,35,Kitsap 
53,WA,Washington,37,Kittitas 
53,WA,Washington,39,Klickitat 
53,WA,Washington,41,Lewis 
53,WA,Washington,43,Lincoln 
53,WA,Washington,45,Mason 
53,WA,Washington,47,Okanogan 
53,WA,Washington,49,Pacific 
53,WA,Washington,51,Pend Oreille 
53,WA,Washington,53,Pierce 
53,WA,Washington,55,San Juan 
53,WA,Washington,57,Skagit 
53,WA,Washington,59,Skamania 
53,WA,Washington,61,Snohomish 
53,WA,Washington,63,Spokane 
53,WA,Washington,65,Stevens 
53,WA,Washington,67,Thurston 
53,WA,Washington,69,Wahkiakum 
53,WA,Washington,71,Walla Walla 
53,WA,Washington,73,Whatcom 
53,WA,Washington,75,Whitman 
53,WA,Washington,77,Yakima 
54,WV,Wisconsin,1,Barbour 
54,WV,Wisconsin,3,Berkeley 
54,WV,Wisconsin,5,Boone 
54,WV,Wisconsin,7,Braxton 
54,WV,Wisconsin,9,Brooke 
54,WV,Wisconsin,11,Cabell 
54,WV,Wisconsin,13,Calhoun 
54,WV,Wisconsin,15,Clay 
54,WV,Wisconsin,17,Doddridge 
54,WV,Wisconsin,19,Fayette 
54,WV,Wisconsin,21,Gilmer 
54,WV,Wisconsin,23,Grant 
54,WV,Wisconsin,25,Greenbrier 
54,WV,Wisconsin,27,Hampshire 
54,WV,Wisconsin,29,Hancock 
54,WV,Wisconsin,31,Hardy 
54,WV,Wisconsin,33,Harrison 
54,WV,Wisconsin,35,Jackson 
54,WV,Wisconsin,37,Jefferson 
54,WV,Wisconsin,39,Kanawha 
54,WV,Wisconsin,41,Lewis 
54,WV,Wisconsin,43,Lincoln 
54,WV,Wisconsin,45,Logan 
54,WV,Wisconsin,47,McDowell 
54,WV,Wisconsin,49,Marion 
54,WV,Wisconsin,51,Marshall 
54,WV,Wisconsin,53,Mason 
54,WV,Wisconsin,55,Mercer 
54,WV,Wisconsin,57,Mineral 
54,WV,Wisconsin,59,Mingo 
54,WV,Wisconsin,61,Monongalia 
54,WV,Wisconsin,63,Monroe 
54,WV,Wisconsin,65,Morgan 
54,WV,Wisconsin,67,Nicholas 
54,WV,Wisconsin,69,Ohio 
54,WV,Wisconsin,71,Pendleton 
54,WV,Wisconsin,73,Pleasants 
54,WV,Wisconsin,75,Pocahontas 
54,WV,Wisconsin,77,Preston 
54,WV,Wisconsin,79,Putnam 
54,WV,Wisconsin,81,Raleigh 
54,WV,Wisconsin,83,Randolph 
54,WV,Wisconsin,85,Ritchie 
54,WV,Wisconsin,87,Roane 
54,WV,Wisconsin,89,Summers 
54,WV,Wisconsin,91,Taylor 
54,WV,Wisconsin,93,Tucker 
54,WV,Wisconsin,95,Tyler 
54,WV,Wisconsin,97,Upshur 
54,WV,Wisconsin,99,Wayne 
54,WV,Wisconsin,101,Webster 
54,WV,Wisconsin,103,Wetzel 
54,WV,Wisconsin,105,Wirt 
54,WV,Wisconsin,107,Wood 
54,WV,Wisconsin,109,Wyoming 
55,WI,Wisconsin,1,Adams 
55,WI,Wisconsin,3,Ashland 
55,WI,Wisconsin,5,Barron 
